section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Midday,23357,11.0,15.0,13.0,1,2,0,False,1,0,0,0,0,0,0,5,straight|cov1|hp_repeat3|mirror|hot1|draw_chain2;straight|cov1|hp_repeat3|mirror|draw_chain2,draw_chain2|hot1x1
Midday,059,5.0,15.0,13.0,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov2|vstr2|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,115688,8.0,15.0,12.5,2,1,0,False,0,0,0,0,0,0,0,2,straight|cov1|mirror|hidden3v|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1
Midday,13348,24.0,15.0,12.5,1,1,0,False,2,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror|hot1|hidden3v;straight|cov1|hp_repeat3|mirror|hot1|hidden3v,draw_chain1|hot1x2
Midday,11335,8.0,15.0,12.5,1,1,0,False,2,0,0,0,0,0,0,4,straight|cov1|hp_repeat4|hot1|hidden3v;straight|cov1|hp_repeat4|hot1|hidden3v,draw_chain1|hot1x2
Midday,0445,5.0,15.0,12.0,2,1,0,False,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Midday,00119,9.0,15.0,11.5,2,1,0,False,0,0,1,0,0,0,0,2,boxed|cov2|perm2|hidden3v|set_chain2;boxed|cov2|perm2|hidden3v|set_chain2,set_chain2|draw_chain1|col1x1
Midday,5688,8.0,15.0,11.5,2,2,0,False,0,0,0,0,0,1,0,3,straight|cov1|hidden3v|vtrac_straight|set_chain2;straight|cov1|hidden3v|set_chain2,set_chain2|draw_chain2|vstrx1
Midday,1134468,24.0,14.5,13.5,1,1,0,False,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Midday,0559,5.0,14.5,13.0,1,1,0,False,0,0,1,0,0,0,0,1,boxed|cov3|vstr2|mirror|perm2,draw_chain1|col1x1
Midday,01188,8.0,14.5,12.5,2,0,0,False,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|perm2|hidden3v|set_chain2;straight|cov1|hp_repeat2|hidden3v|set_chain2,set_chain2
Midday,001559,9.0,14.5,12.5,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Midday,001159,9.0,14.5,12.5,1,1,0,False,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
