Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Midday,Set1,Draw1,1,0334599,31,2,2,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,1337788,31,1,1,1,2,0,1,6,0,15,0,0,,,,3.0
Midday,Set3,Draw1,7,337,31,4,2,2,0,6,1,0,0,1,0,0,,7.0,4.0,
Combined,Set1,Draw5,5,0033449,31,1,1,1,2,0,1,6,0,15,0,0,,,,3.0
Evening,Set1,Draw4,4,1334668,31,2,2,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,1,/AN,31,4,1,2,0,14,1,0,0,1,0,0,,,4.0,
Evening,Set1,Draw2,1,/AN,31,4,1,2,0,14,1,0,0,1,0,0,,,4.0,
Midday,Set1,Draw4,4,3347788,31,1,1,1,2,0,1,6,0,15,0,0,,,,3.0
Combined,Set1,Draw3,5,2244599,31,1,1,1,2,0,1,6,0,15,0,0,,3.0,,
Combined,Set1,Draw4,5,223349,31,2,1,1,2,3,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw3,5,0224499,31,1,1,1,2,0,1,6,0,15,0,0,,3.0,,
Midday,Set1,Draw4,4,0113388,31,2,2,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,3,1133678,31,2,2,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw1,6,233,30,4,2,2,0,6,1,0,0,1,0,0,,6.0,4.0,
Combined,Set1,Draw4,4,022449,30,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,3.0
Evening,Set1,Draw5,6,2244599,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Midday,Set1,Draw4,5,0233577,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Midday,Set1,Draw4,5,0223357,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw2,4,223399,30,2,1,1,0,3,1,4,0,10,0,0,2.0,4.0,,
Combined,Set2,Draw1,2,2233588,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set2,Draw1,2,1223388,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Midday,Set2,Draw1,3,334789,30,4,4,1,2,0,1,4,0,10,0,0,,,,
Midday,Set1,Draw1,6,337,30,4,2,2,0,6,1,0,0,1,0,0,2.0,4.0,4.0,
Evening,Set1,Draw6,7,2244599,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Midday,Set1,Draw1,5,337,30,4,2,2,0,6,1,0,0,1,0,0,2.0,4.0,4.0,
Evening,Set1,Draw6,7,0224499,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Midday,Set2,Draw1,6,337,30,4,2,2,0,6,1,0,0,1,0,0,2.0,4.0,4.0,
Midday,Set3,Draw1,3,336899,30,3,3,1,2,0,1,4,0,10,0,0,,3.0,,
Midday,Set1,Draw3,4,1337788,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set2,Draw1,2,2233488,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw2,3,2245599,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Evening,Set1,Draw5,6,2233499,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw2,2,223499,30,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,3.0
Combined,Set2,Draw1,3,22334,30,3,2,1,0,3,1,2,0,6,0,0,2.0,7.0,,
Midday,Set1,Draw6,6,223349,30,2,1,1,2,3,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw2,2,224599,30,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,3.0
Combined,Set1,Draw4,5,0022599,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw4,5,0224499,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw4,5,2244599,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw3,5,223344,30,2,1,1,0,3,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw5,5,223349,30,2,1,1,2,3,1,4,0,10,0,0,2.0,2.0,,
Combined,Set2,Draw1,4,22334,30,3,2,1,0,3,1,2,0,6,0,0,2.0,7.0,,
Combined,Set1,Draw4,5,0022449,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Evening,Set3,Draw1,2,0224479,30,1,1,1,2,0,1,6,0,15,0,0,,2.0,,
Combined,Set1,Draw3,6,223349,30,2,1,1,2,3,1,4,0,10,0,0,,4.0,,
Combined,Set1,Draw1,5,22334,29,3,2,1,0,3,1,2,0,6,0,0,2.0,6.0,,
Evening,Set1,Draw6,6,224499,29,1,1,2,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set2,Draw1,2,334689,29,3,3,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw4,4,224499,29,1,1,2,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw4,6,033,29,4,1,2,0,14,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,6,223,29,4,2,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set1,Draw4,5,223349,29,2,2,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw4,6,223349,29,2,1,1,2,3,1,4,0,10,0,0,,3.0,,
Combined,Set1,Draw4,5,223344,29,2,1,1,0,3,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw5,5,022449,29,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,3.0
Midday,Set1,Draw2,3,013388,29,2,2,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw6,7,223449,29,2,1,1,2,3,1,4,0,10,0,0,,,,3.0
Combined,Set3,Draw1,6,233,29,4,2,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw3,6,023377,29,2,1,1,2,3,1,4,0,10,0,0,,3.0,,
Combined,Set1,Draw5,7,223449,29,2,1,1,2,3,1,4,0,10,0,0,,,,3.0
Combined,Set1,Draw1,4,22334,29,3,2,1,0,3,1,2,0,6,0,0,2.0,6.0,,
Combined,Set1,Draw3,3,224599,29,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,3.0
Combined,Set1,Draw4,4,223349,29,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,3.0
Combined,Set3,Draw1,7,2233,29,4,2,2,0,6,1,0,0,3,0,0,,7.0,,
Combined,Set3,Draw1,4,22335,29,4,4,1,0,0,1,2,0,6,0,0,2.0,5.0,,
Combined,Set1,Draw1,1,223349,29,1,1,1,2,0,1,4,0,10,0,0,2.0,6.0,,
Midday,Set3,Draw1,1,336899,29,2,2,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw6,6,223349,29,2,1,1,2,3,1,4,0,10,0,0,,,,3.0
Midday,Set1,Draw5,5,0233557,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw5,6,3344699,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set3,Draw1,1,022449,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw3,5,0334499,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,7,22334,28,4,3,1,0,3,1,2,0,6,0,0,,4.0,,
Midday,Set1,Draw3,3,2334488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set2,Draw1,1,2233448,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw6,6,0334599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw5,5,223344,28,2,1,1,0,3,1,4,0,10,0,0,2.0,2.0,,
Combined,Set1,Draw5,6,223349,28,2,1,1,2,3,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw4,4,033599,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw3,4,3347788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,2,223358,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw5,7,2233577,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,2244,28,3,1,2,0,6,1,0,0,3,0,0,2.0,4.0,,3.0
Evening,Set1,Draw7,7,0022599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw1,1,3346889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,022599,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Evening,Set3,Draw1,1,2244889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,2,3355899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,0334899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set3,Draw1,1,2336778,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,2,2233578,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,1223368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,1123368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw2,2,0015677,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw5,5,2233448,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw6,6,0224599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,1336889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,3346889,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw5,5,0335577,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw6,6,022449,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw2,3,0033488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw1,4,23399,28,3,2,1,0,3,1,2,0,6,0,0,2.0,5.0,,
Combined,Set2,Draw1,1,1133488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set2,Draw1,1,0334489,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set2,Draw1,1,2233489,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set2,Draw1,1,2233449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set2,Draw1,1,2334899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw5,6,0223377,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw1,1,2233688,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw1,1,1338899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw2,2,334699,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Combined,Set1,Draw2,2,224,28,3,1,2,0,6,1,0,0,1,0,0,2.0,6.0,,3.0
Midday,Set1,Draw6,7,2233477,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,0033688,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set2,Draw1,1,1123388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,1336788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw7,7,0022449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw2,2,223399,28,1,1,1,0,0,1,4,0,10,0,0,2.0,4.0,,3.0
Combined,Set1,Draw3,6,22344,28,3,2,1,0,3,1,2,0,6,0,0,2.0,5.0,,
Midday,Set1,Draw3,3,133788,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw3,3,013388,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw3,3,3344778,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,3344788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,0334488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,033488,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,3,0335599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw2,5,223399,28,2,1,1,0,3,1,4,0,10,0,0,,4.0,,
Midday,Set1,Draw4,4,1223388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,2233488,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw2,4,22334,28,3,2,1,0,3,1,2,0,6,0,0,2.0,5.0,,
Midday,Set2,Draw1,1,336899,28,2,2,1,2,0,1,4,0,10,0,0,2.0,2.0,,
Evening,Set1,Draw4,4,2233668,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw4,4,1336689,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw4,4,3346689,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,7,337,28,4,2,2,0,6,1,0,0,1,0,0,,4.0,4.0,
Combined,Set1,Draw2,5,22334,28,3,2,1,0,3,1,2,0,6,0,0,2.0,5.0,,
Evening,Set1,Draw5,5,223349,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set1,Draw7,7,2233449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,7,2234499,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,0023388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,0335599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw6,7,2233779,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,2245599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw3,3,0225599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,1123388,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw3,5,0334599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,1133788,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,0233588,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw4,4,0223588,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,6,0334459,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,3,0113368,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,2233449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw2,2,0133688,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,0223357,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,3346689,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,1,3366899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set3,Draw1,1,1133678,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw3,3,1133689,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw1,7,337,28,4,2,2,0,6,1,0,0,1,0,0,,4.0,4.0,
Midday,Set1,Draw4,4,0334588,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,6,0224459,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set2,Draw1,2,3345899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw7,7,0224459,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw6,6,224599,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,0225599,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Evening,Set1,Draw1,1,0033489,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,4,224599,28,1,1,1,2,0,1,4,0,10,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,1,3377899,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,5,0033449,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Combined,Set1,Draw4,5,0033499,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set1,Draw3,3,0023377,28,1,1,1,2,0,1,6,0,15,0,0,,,,
Midday,Set2,Draw1,4,33478,28,4,4,1,2,0,1,2,0,6,0,0,,4.0,,
Midday,Set3,Draw1,5,3378,28,4,4,2,2,0,1,0,0,3,0,0,2.0,6.0,,
Midday,Set2,Draw1,7,337,28,4,2,2,0,6,1,0,0,1,0,0,,4.0,4.0,
Combined,Set1,Draw4,4,223344,27,1,1,1,0,0,1,4,0,10,0,0,2.0,3.0,,3.0
Combined,Set1,Draw3,4,223349,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw4,6,022449,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw3,4,224499,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw4,6,223344,27,2,1,1,0,3,1,4,0,10,0,0,,3.0,,
Combined,Set1,Draw3,3,223349,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw3,3,224,27,3,1,2,0,6,1,0,0,1,0,0,2.0,5.0,,3.0
Combined,Set1,Draw3,3,223399,27,1,1,1,0,0,1,4,0,10,0,0,2.0,3.0,,3.0
Combined,Set1,Draw3,3,224499,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw5,5,2244,27,3,1,2,0,6,1,0,0,3,0,0,2.0,3.0,,3.0
Combined,Set1,Draw2,4,224599,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw2,4,223499,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw2,3,223499,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Evening,Set1,Draw4,6,223349,27,2,2,1,2,0,1,4,0,10,0,0,,3.0,,
Midday,Set1,Draw4,7,223377,27,2,1,2,2,3,1,4,0,10,0,0,,,,
Combined,Set1,Draw2,3,224599,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw3,5,223399,27,2,1,1,0,3,1,4,0,10,0,0,,3.0,,
Combined,Set1,Draw1,6,22334,27,3,2,1,0,3,1,2,0,6,0,0,,6.0,,
Combined,Set1,Draw1,6,22339,27,3,2,1,0,3,1,2,0,6,0,0,,6.0,,
Midday,Set1,Draw2,4,013388,27,2,2,1,2,0,1,4,0,10,0,0,,3.0,,
Combined,Set1,Draw1,4,223499,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw1,2,223499,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw1,3,223499,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set1,Draw6,6,223344,27,2,1,1,0,3,1,4,0,10,0,0,,,,3.0
Evening,Set1,Draw5,5,224499,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Evening,Set1,Draw5,5,336689,27,2,2,1,2,0,1,4,0,10,0,0,,,,3.0
Combined,Set2,Draw1,1,22334,27,2,1,1,0,3,1,2,0,6,0,0,2.0,7.0,,
Evening,Set1,Draw5,6,224499,27,1,1,2,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set3,Draw1,5,22335,27,4,4,1,0,0,1,2,0,6,0,0,,5.0,,
Evening,Set1,Draw5,7,223449,27,2,2,1,2,0,1,4,0,10,0,0,,3.0,,
Combined,Set2,Draw1,2,22334,27,2,1,1,0,3,1,2,0,6,0,0,2.0,7.0,,
Combined,Set1,Draw4,5,022449,27,1,1,1,2,0,1,4,0,10,0,0,2.0,4.0,,
Combined,Set3,Draw1,2,113378,27,3,3,1,2,0,1,4,0,10,0,0,,,,
Combined,Set3,Draw1,7,223,27,4,2,2,0,6,1,0,0,1,0,0,,7.0,,
Combined,Set3,Draw1,7,233,27,4,2,2,0,6,1,0,0,1,0,0,,7.0,,
Combined,Set3,Draw1,3,223358,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Midday,Set3,Draw1,1,337899,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set3,Draw1,4,2233,26,3,2,2,0,3,1,0,0,3,0,0,2.0,7.0,,
Combined,Set3,Draw1,3,122338,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw2,2,599,26,3,1,2,0,6,1,0,0,1,0,0,2.0,4.0,,3.0
Midday,Set1,Draw4,6,022337,26,2,1,1,2,3,1,4,0,10,0,0,,,,
Midday,Set3,Draw1,2,335599,26,2,1,1,0,3,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw2,2,22349,26,1,1,1,2,0,1,2,0,6,0,0,2.0,6.0,,3.0
Combined,Set2,Draw1,4,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw2,2,225599,26,2,2,1,0,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw4,6,023377,26,2,1,1,2,3,1,4,0,10,0,0,,,,
Combined,Set2,Draw1,5,2233,26,3,2,2,0,3,1,0,0,3,0,0,2.0,7.0,,
Combined,Set2,Draw1,5,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set1,Draw5,5,223344,26,2,2,1,0,0,1,4,0,10,0,0,2.0,2.0,,
Midday,Set1,Draw3,4,013388,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set2,Draw1,6,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set1,Draw5,6,223449,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw3,6,2244,26,3,1,2,0,6,1,0,0,3,0,0,2.0,5.0,,
Combined,Set2,Draw1,3,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw1,3,03348,26,3,2,1,2,3,1,2,0,6,0,0,,3.0,,
Midday,Set3,Draw1,2,337899,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw4,4,244,26,3,1,2,0,6,1,0,0,1,0,0,2.0,4.0,,3.0
Combined,Set1,Draw2,6,22334,26,3,2,1,0,3,1,2,0,6,0,0,,5.0,,
Combined,Set1,Draw1,5,23399,26,3,2,1,0,3,1,2,0,6,0,0,,5.0,,
Midday,Set3,Draw1,6,3378,26,4,4,2,2,0,1,0,0,3,0,0,,6.0,,
Midday,Set2,Draw1,3,33489,26,3,2,2,2,3,1,2,0,6,0,0,,2.0,,
Midday,Set1,Draw3,7,23347,26,4,3,1,2,3,1,2,0,6,0,0,,,,
Combined,Set1,Draw4,5,003599,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw1,5,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Evening,Set1,Draw6,6,2244,26,3,1,2,0,6,1,0,0,3,0,0,2.0,2.0,,3.0
Combined,Set1,Draw5,6,223344,26,2,1,1,0,3,1,4,0,10,0,0,,2.0,,
Combined,Set2,Draw1,1,223388,26,1,1,2,2,0,1,4,0,10,0,0,2.0,2.0,,
Combined,Set2,Draw1,2,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,6,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,5,22339,26,2,1,1,0,3,1,2,0,6,0,0,2.0,6.0,,
Evening,Set1,Draw4,4,223349,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw3,7,22344,26,3,2,1,0,3,1,2,0,6,0,0,,5.0,,
Midday,Set1,Draw2,5,0337,26,4,2,1,0,6,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw5,6,022449,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw1,3,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,2,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw6,6,2244,26,3,1,2,0,6,1,0,0,3,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,2,33689,26,3,3,1,2,0,1,2,0,6,0,0,2.0,3.0,,
Combined,Set1,Draw3,4,022449,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set1,Draw3,4,023377,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Combined,Set1,Draw1,1,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw1,1,223399,26,1,1,1,0,0,1,4,0,10,0,0,2.0,5.0,,
Combined,Set1,Draw4,4,223399,26,1,1,1,0,0,1,4,0,10,0,0,2.0,2.0,,3.0
Combined,Set2,Draw1,6,2233,26,3,2,2,0,3,1,0,0,3,0,0,2.0,7.0,,
Evening,Set1,Draw5,5,223449,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Midday,Set1,Draw3,5,03377,26,3,2,1,0,3,1,2,0,6,0,0,2.0,3.0,,
Midday,Set2,Draw1,3,334,26,4,2,2,0,6,1,0,0,1,0,0,2.0,4.0,,
Combined,Set3,Draw1,5,2233,26,3,2,2,0,3,1,0,0,3,0,0,2.0,7.0,,
Midday,Set1,Draw2,4,133788,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw4,4,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,4.0,,3.0
Combined,Set2,Draw1,1,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Midday,Set1,Draw4,5,022335,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw4,5,223399,26,2,1,1,0,3,1,4,0,10,0,0,,2.0,,
Midday,Set1,Draw2,2,013388,26,1,1,1,2,0,1,4,0,10,0,0,2.0,3.0,,
Evening,Set1,Draw3,4,133689,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw1,4,22339,26,2,1,1,0,3,1,2,0,6,0,0,2.0,6.0,,
Combined,Set1,Draw1,3,223399,26,1,1,1,0,0,1,4,0,10,0,0,2.0,5.0,,
Combined,Set1,Draw1,4,224,26,3,1,2,0,6,1,0,0,1,0,0,2.0,7.0,,
Combined,Set1,Draw3,5,2244,26,3,1,2,0,6,1,0,0,3,0,0,2.0,5.0,,
Combined,Set1,Draw3,5,033599,26,2,2,1,2,0,1,4,0,10,0,0,,2.0,,
Combined,Set1,Draw1,4,3399,26,3,1,2,0,6,1,0,0,3,0,0,2.0,5.0,,
