section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,cons_stub,hot
Evening,Set1,Draw3,5,03399,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,5,2234,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,5,0399,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,5,22339,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,5,22334,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,4,2234,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,4,0399,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,4,22399,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw3,5,226,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,5,2246,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,5,22336,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,5,2236,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,5,3368,straight,7,R8,True,False,False,False,0
Evening,Set1,Draw3,4,226,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,4,2246,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,4,2236,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw3,3,6889,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw3,3,2268,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw3,3,2688,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw3,2,288,straight,7,R8,False,False,False,False,2
Evening,Set1,Draw4,4,229,boxed,7,"R2,R4",False,False,False,False,0
Evening,Set1,Draw4,4,2249,straight,7,R2,True,False,False,False,0
Evening,Set1,Draw4,4,0388,straight,7,R2,True,False,False,False,0
Evening,Set1,Draw4,4,6678,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,4,677,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,4,6677,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,02288,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,6678,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,0688,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,677,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,088,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,6677,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,3,0288,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw4,2,678,straight,7,R2,False,False,False,False,2
Evening,Set1,Draw4,2,029,straight,7,R2,False,False,False,False,2
Evening,Set1,Draw4,4,0669,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,4,069,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,4,3488,straight,7,R4,True,False,False,False,0
Evening,Set1,Draw4,4,0668,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,3,0669,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,3,069,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,3,0668,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw4,2,068,straight,7,R4,False,False,False,False,2
Evening,Set1,Draw4,4,22399,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw4,4,22366,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,4,3668,straight,7,R8,True,False,False,False,0
Evening,Set1,Draw4,4,3889,straight,7,R8,True,False,False,False,0
Evening,Set1,Draw4,4,2266,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,4,22466,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,3,26688,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,3,66889,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,3,2266,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,3,6889,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,3,22668,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw4,2,268,straight,7,R8,False,False,False,False,2
Evening,Set1,Draw5,3,02288,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw5,3,66778,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw5,3,0688,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw5,3,088,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw5,3,0288,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw5,2,678,straight,7,R2,False,False,False,False,2
Evening,Set1,Draw5,2,029,straight,7,R2,False,False,False,False,2
Evening,Set1,Draw5,3,06699,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw5,3,0699,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw5,2,068,straight,7,R4,False,False,False,False,2
Evening,Set1,Draw5,3,899,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,3,26688,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,3,66889,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,3,889,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,3,6889,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,3,22668,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw5,2,268,straight,7,R8,False,False,False,False,2
Evening,Set1,Draw6,2,00288,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw6,2,0688,boxed,7,"R2,R4",False,False,False,False,0
Evening,Set1,Draw6,2,0088,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw6,2,00299,straight,7,R2,False,False,False,False,0
Evening,Set1,Draw6,2,099,boxed,7,"R4,R8",False,False,False,False,0
Evening,Set1,Draw6,2,00699,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw6,2,009,boxed,7,"R4,R8",False,False,False,False,0
Evening,Set1,Draw6,2,0778,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw6,2,005,straight,7,R6,True,False,False,False,0
Evening,Set1,Draw6,2,059,straight,7,R6,True,False,False,False,0
Evening,Set1,Draw6,2,0079,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw6,2,0899,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw6,2,68899,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw6,2,8899,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw6,1,899,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw6,1,5889,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw6,1,889,straight,7,R8,False,False,False,False,1
Evening,Set1,Draw7,1,1388,straight,7,R2,True,False,False,False,0
Evening,Set1,Draw7,1,0019,boxed,7,"R2,R8",False,False,False,False,0
Evening,Set1,Draw7,1,00889,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw7,1,00899,straight,7,R4,False,False,False,False,0
Evening,Set1,Draw7,1,3778,straight,7,R4,True,False,False,False,0
Evening,Set1,Draw7,1,0388,straight,7,R4,True,False,False,False,0
Evening,Set1,Draw7,1,0055,straight,7,R6,True,False,False,False,0
Evening,Set1,Draw7,1,35599,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw7,1,0559,straight,7,R6,True,False,False,False,0
Evening,Set1,Draw7,1,0057,straight,7,R6,True,False,False,False,0
Evening,Set1,Draw7,1,17788,straight,7,R6,False,False,False,False,0
Evening,Set1,Draw7,1,18899,straight,7,R8,False,False,False,False,0
Evening,Set1,Draw7,1,3558,straight,7,R8,True,False,False,False,0
Evening,Set1,Draw7,1,3889,straight,7,R8,True,False,False,False,0
Evening,Set1,Draw7,1,3588,straight,7,R8,True,False,False,False,0
Combined,Set3,Draw1,7,677,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,7,368,boxed,7,"R2,R4",True,False,False,False,0
Combined,Set3,Draw1,7,2249,straight,7,R2,True,False,False,False,0
Combined,Set3,Draw1,7,0338,straight,7,R2,True,False,False,False,0
Combined,Set3,Draw1,7,6778,boxed,7,"R2,R6",False,False,False,False,0
Combined,Set3,Draw1,6,3367,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set3,Draw1,6,023,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,6,367,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,6,3677,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,6,0223,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,6,0336,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set3,Draw1,6,02233,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,5,023,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,5,0223,straight,7,R2,False,False,False,False,0
Combined,Set3,Draw1,7,33477,straight,7,R4,False,False,False,False,0
Combined,Set3,Draw1,7,3348,straight,7,R4,True,False,False,False,0
Combined,Set3,Draw1,6,036,straight,7,R4,False,False,False,False,0
Combined,Set3,Draw1,7,2339,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,7,0339,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,7,223,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,7,22334,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,7,2233,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,6,2339,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,6,223,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,6,2233,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,6,0677,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,5,223,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,5,0677,straight,7,R6,False,False,False,False,0
Combined,Set3,Draw1,4,067,straight,7,R6,False,False,False,False,1
Combined,Set3,Draw1,4,239,straight,7,R6,False,False,False,False,1
Combined,Set3,Draw1,7,2336,straight,7,R8,False,False,False,False,0
Combined,Set3,Draw1,7,226,straight,7,R8,False,False,False,False,0
Combined,Set3,Draw1,7,3389,straight,7,R8,True,False,False,False,0
Combined,Set3,Draw1,6,2336,straight,7,R8,False,False,False,False,0
Combined,Set3,Draw1,6,226,straight,7,R8,False,False,False,False,0
Combined,Set3,Draw1,5,226,straight,7,R8,False,False,False,False,0
Combined,Set3,Draw1,4,369,straight,7,R8,False,False,False,False,1
Combined,Set2,Draw1,7,034,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,367,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,3677,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,2259,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set2,Draw1,7,0336,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set2,Draw1,7,33677,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,0224,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,024,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,6,034,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,6,367,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,6,229,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set2,Draw1,6,0224,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,6,3677,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,6,024,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,5,034,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,5,367,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,5,024,straight,7,R2,False,False,False,False,0
Combined,Set2,Draw1,7,33477,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,7,3477,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,7,059,boxed,7,"R4,R6",True,False,False,False,0
Combined,Set2,Draw1,7,347,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,7,036,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,6,029,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,6,3477,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,6,347,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,5,029,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,5,347,straight,7,R4,False,False,False,False,0
Combined,Set2,Draw1,7,2234,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,7,22339,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,7,22334,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,7,0677,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,7,0577,straight,7,R6,True,False,False,False,0
Combined,Set2,Draw1,6,2234,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,6,0677,straight,7,R6,False,False,False,False,0
Combined,Set2,Draw1,7,2246,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,7,2236,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,7,039,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,7,22336,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,7,236,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,7,0779,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,6,2246,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,6,2236,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,6,236,straight,7,R8,False,False,False,False,0
Combined,Set2,Draw1,5,236,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,7,6678,boxed,7,"R2,R6",False,False,False,False,0
Combined,Set1,Draw1,7,2249,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw1,7,2299,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw1,6,2499,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw1,6,0366,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw1,5,0266,straight,7,R2,False,False,False,False,1
Combined,Set1,Draw1,4,269,boxed,7,"R2,R4",False,False,False,False,1
Combined,Set1,Draw1,7,02299,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw1,7,066,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw1,7,069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw1,6,066,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw1,6,069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw1,7,22399,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw1,7,2399,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw1,7,0399,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw1,6,0667,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw1,6,2399,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw1,5,067,straight,7,R6,False,False,False,False,1
Combined,Set1,Draw1,4,279,straight,7,R6,True,False,False,False,1
Combined,Set1,Draw1,7,22366,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,7,2366,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,7,3899,straight,7,R8,True,False,False,False,0
Combined,Set1,Draw1,7,22466,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,6,2366,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,6,36699,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw1,5,6699,straight,7,R8,False,False,False,False,1
Combined,Set1,Draw1,5,669,straight,7,R8,False,False,False,False,1
Combined,Set1,Draw2,6,2499,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw2,6,0366,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw2,5,00299,straight,7,R2,False,False,False,False,0
Combined,Set1,Draw2,5,00266,straight,7,R2,False,False,False,False,0
Combined,Set1,Draw2,4,0266,straight,7,R2,False,False,False,False,1
Combined,Set1,Draw2,4,029,straight,7,R2,False,False,False,False,1
Combined,Set1,Draw2,6,259,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,6,0066,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,6,099,boxed,7,"R4,R8",False,False,False,False,0
Combined,Set1,Draw2,6,066,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,6,009,boxed,7,"R4,R8",False,False,False,False,0
Combined,Set1,Draw2,6,0069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,5,009,boxed,7,"R4,R8",False,False,False,False,0
Combined,Set1,Draw2,5,0069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,5,259,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw2,5,099,boxed,7,"R4,R8",False,False,False,False,0
Combined,Set1,Draw2,6,0067,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw2,6,005,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw2,5,0067,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw2,5,005,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw2,6,0079,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,6,00399,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,6,36699,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,6,266,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,06699,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,0079,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,266,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,2669,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,2566,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,5,26699,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw2,4,669,straight,7,R8,False,False,False,False,1
Combined,Set1,Draw2,4,256,straight,7,R8,False,False,False,False,1
Combined,Set1,Draw3,5,6678,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw3,5,168,boxed,7,"R2,R6",True,False,False,False,0
Combined,Set1,Draw3,5,00299,straight,7,R2,False,False,False,False,0
Combined,Set1,Draw3,4,0166,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw3,4,166,boxed,7,"R2,R6",True,False,False,False,0
Combined,Set1,Draw3,5,00699,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw3,5,00669,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw3,5,00668,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw3,4,167,boxed,7,"R4,R6",True,False,False,False,0
Combined,Set1,Draw3,4,069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw3,5,0057,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw3,5,0017,boxed,7,"R6,R8",False,False,False,False,0
Combined,Set1,Draw3,5,0059,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw3,4,057,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw3,4,017,boxed,7,"R6,R8",False,False,False,False,0
Combined,Set1,Draw3,5,00199,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw3,5,66899,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw3,5,2566,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw3,4,1669,straight,7,R8,True,False,False,False,0
Combined,Set1,Draw3,4,2566,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw4,4,1136,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw4,4,1366,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw4,4,136,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw4,4,2559,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw4,4,3667,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw4,3,367,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw4,3,136,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw4,4,069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw4,3,069,straight,7,R4,False,False,False,False,0
Combined,Set1,Draw4,2,067,straight,7,R4,False,False,False,False,2
Combined,Set1,Draw4,1,079,straight,7,R4,False,False,False,False,2
Combined,Set1,Draw4,4,0117,boxed,7,"R6,R8",False,False,False,False,0
Combined,Set1,Draw4,4,1167,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw4,4,3559,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw4,4,1166,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw4,4,055,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw4,3,3559,straight,7,R6,False,False,False,False,0
Combined,Set1,Draw4,3,055,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw4,3,167,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw4,4,25566,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw4,2,569,straight,7,R8,False,False,False,False,2
Combined,Set1,Draw4,1,159,straight,7,R8,False,False,False,False,2
Combined,Set1,Draw5,3,2559,boxed,7,"R2,R4",False,False,False,False,0
Combined,Set1,Draw5,3,3778,straight,7,R4,True,False,False,False,0
Combined,Set1,Draw5,2,067,straight,7,R4,False,False,False,False,2
Combined,Set1,Draw5,1,079,straight,7,R4,False,False,False,False,2
Combined,Set1,Draw5,3,0557,straight,7,R6,True,False,False,False,0
Combined,Set1,Draw5,3,017,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw5,3,019,straight,7,R8,False,False,False,False,0
Combined,Set1,Draw5,2,269,straight,7,R8,False,False,False,False,2
Combined,Set1,Draw5,1,159,straight,7,R8,False,False,False,False,2
Combined,Set1,Draw6,2,0144,straight,7,R2,False,False,False,False,0
Combined,Set1,Draw6,2,2449,straight,7,R2,True,False,False,False,0
Combined,Set1,Draw6,1,044,straight,7,R2,False,False,False,False,1
