Section,Set,Draw,Column,Pattern,Score,dbg_vertical_coverage,dbg_permutation_strength,dbg_vtrac_strength,dbg_mirror_bonus,dbg_straight_bonus,dbg_box_bonus,dbg_length_bonus,dbg_hot_zone_points,dbg_nested_cluster_bonus,dbg_consensus_digit_bonus,dbg_hot_zone_consensus_synergy,dbg_horizontal_persistence,dbg_lingering_bonus,dbg_remaining_3value_bonus,dbg_order_persistence
Combined,Set3,Draw1,2,03348,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set3,Draw1,2,02338,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set3,Draw1,2,13378,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw5,7,13488,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw4,5,008,15,2,1,2,0,3,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw4,5,00238,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw4,5,03378,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw7,7,35899,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw3,3,177,15,2,2,2,0,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw5,6,22348,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw5,6,2234,15,2,1,1,0,3,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw5,6,02237,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Evening,Set1,Draw3,3,059,15,2,2,2,2,0,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw3,3,168,15,2,2,2,2,0,1,0,0,1,0,0,,,,3.0
Combined,Set3,Draw1,3,138,15,2,2,2,2,0,1,0,0,1,0,0,,3.0,,
Combined,Set3,Draw1,3,11378,15,1,1,1,2,0,1,2,0,6,0,0,,,,
Combined,Set1,Draw2,3,038,15,1,1,2,2,0,1,0,0,1,0,0,2.0,4.0,,
Combined,Set1,Draw2,3,348,15,1,1,2,2,0,1,0,0,1,0,0,2.0,4.0,,
Midday,Set1,Draw3,7,226,15,2,2,2,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set3,Draw1,4,1137,15,2,2,1,0,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw2,3,00113,15,1,1,1,0,0,1,2,0,6,0,0,,2.0,,
Combined,Set3,Draw1,5,117,15,2,2,2,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set1,Draw2,3,0022,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw2,3,011,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set3,Draw1,5,017,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set3,Draw1,5,037,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set3,Draw1,3,234,14,2,1,1,0,3,1,0,0,1,0,0,,3.0,,
Combined,Set3,Draw1,1,113,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw2,6,024,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set2,Draw1,6,238,14,1,1,2,2,0,1,0,0,1,0,0,,5.0,,
Combined,Set2,Draw1,6,023,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Evening,Set1,Draw5,7,3788,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw5,7,3448,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw5,7,3488,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw7,7,3489,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw7,7,389,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Combined,Set1,Draw2,4,0022,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw1,4,0224,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw3,4,178,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw3,4,0244,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw6,6,225,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Evening,Set3,Draw1,3,0015,14,1,1,2,2,0,1,0,0,3,0,0,,3.0,,
Evening,Set3,Draw1,3,025,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,5,448,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,3,018,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw3,3,014,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw3,4,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,4,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,5,2338,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw3,5,018,14,2,1,1,0,3,1,0,0,1,0,0,,3.0,,
Evening,Set1,Draw3,4,248,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set3,Draw1,3,0014,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,2,6677,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,2,667,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set3,Draw1,2,2347,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw4,5,033,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,5,038,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw5,6,238,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw3,3,225,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Midday,Set1,Draw6,6,226,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,3,1138,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw2,5,044,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw5,7,348,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,5,0177,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw2,5,2448,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set3,Draw1,2,113,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw5,7,234,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Midday,Set3,Draw1,1,2466,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,1,266,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,5,003,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw3,5,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,5,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set2,Draw1,4,118,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Combined,Set2,Draw1,4,117,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Evening,Set3,Draw1,2,0035,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set3,Draw1,2,113,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw6,6,0018,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw1,1,1388,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,3,113,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw6,6,778,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,788,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,5,007,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,5,0078,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Midday,Set3,Draw1,2,2466,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set3,Draw1,3,2366,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Midday,Set3,Draw1,3,667,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw1,3,0223,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw1,4,0223,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw1,4,0228,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,4,113,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw3,5,1778,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw5,5,2233,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw2,5,0448,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw6,6,223,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw7,7,3448,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw7,7,234,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw4,6,002,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw5,6,223,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set3,Draw1,3,2466,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw6,6,044,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw3,6,0448,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw3,6,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,6,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw3,6,448,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw2,3,007,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw6,7,136,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Evening,Set3,Draw1,2,0014,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,4,027,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw2,4,0127,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw2,4,1447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,4,0448,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,5,027,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw3,6,0778,14,3,3,1,0,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,5,0078,14,2,2,1,0,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw3,3,347,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw6,6,088,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,003,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,3,3468,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,0368,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw3,3,3678,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw2,4,028,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw2,4,044,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw2,3,128,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw2,4,024,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set3,Draw1,1,005,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set2,Draw1,4,378,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw5,6,077,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Midday,Set1,Draw1,1,1368,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw5,5,0011,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set1,Draw1,3,0117,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Combined,Set1,Draw2,5,0348,14,1,1,1,2,0,1,0,0,3,0,0,,4.0,,
Midday,Set1,Draw5,6,368,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,4,3447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw2,4,2448,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,1,2246,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw3,7,4778,14,3,3,1,0,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,014,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set1,Draw1,1,017,14,2,2,1,0,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set3,Draw1,1,0014,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set3,Draw1,1,0059,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,7,2378,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw5,7,238,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw2,3,1447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw3,3,0077,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,3,1178,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set2,Draw1,3,0378,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw1,3,0228,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw7,7,2449,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw1,5,348,14,1,1,2,2,0,1,0,0,1,0,0,,5.0,,
Midday,Set1,Draw4,5,0116,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw2,2,0024,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw5,6,4477,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw5,6,348,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set1,Draw4,4,0225,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set3,Draw1,2,138,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,4,038,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw2,3,014,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw2,3,044,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw2,3,245,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Evening,Set1,Draw2,2,445,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw2,2,1447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,4,117,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw5,5,3348,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw2,2,0059,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set1,Draw2,3,023,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw6,6,2238,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set1,Draw3,3,3468,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set2,Draw1,1,0113,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw4,5,233,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw5,6,7788,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw5,6,138,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw6,6,477,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw6,6,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,1,6677,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set3,Draw1,1,667,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw4,4,002,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set3,Draw1,4,667,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw6,7,234,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Midday,Set1,Draw3,3,0256,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw6,6,0077,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,3,0118,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set2,Draw1,4,1244,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw1,5,1122,14,2,2,2,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set2,Draw1,5,1244,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set2,Draw1,3,0113,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set2,Draw1,3,0144,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw4,4,1168,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Combined,Set1,Draw5,5,0088,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,4,017,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Evening,Set1,Draw4,5,011,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set2,Draw1,2,0118,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set2,Draw1,3,1244,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,4,238,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw1,2,0237,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw4,4,3668,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Midday,Set3,Draw1,7,126,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw6,7,348,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,5,246,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Combined,Set1,Draw5,5,022,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw5,5,0033,14,2,1,2,0,3,1,0,0,3,0,0,,,,
Evening,Set1,Draw4,5,038,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,0238,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw5,5,236,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Combined,Set2,Draw1,2,1178,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set2,Draw1,2,1188,14,2,2,2,0,0,1,0,0,3,0,0,,2.0,,
Combined,Set1,Draw1,3,0224,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw1,2,0223,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set1,Draw3,5,0136,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw1,1,1138,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set3,Draw1,1,138,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Combined,Set1,Draw3,3,2368,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw2,2,249,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw2,2,259,14,3,2,1,0,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw1,6,048,14,2,2,1,0,0,1,0,0,1,0,0,,5.0,,
Evening,Set2,Draw1,2,005,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Evening,Set2,Draw1,2,025,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw3,4,001,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw3,4,0224,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set2,Draw1,2,0044,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,1177,14,2,2,2,0,0,1,0,0,3,0,0,,2.0,,
Evening,Set1,Draw4,5,1477,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw6,6,0559,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw6,7,077,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw4,4,1338,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Midday,Set1,Draw2,2,667,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set2,Draw1,5,126,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set2,Draw1,1,1144,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Combined,Set1,Draw3,4,002,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,4,138,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,1,114,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set2,Draw1,2,018,14,3,2,1,0,3,1,0,0,1,0,0,,,,
Evening,Set1,Draw4,6,3447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,3447,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Evening,Set1,Draw4,5,238,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Evening,Set1,Draw4,5,1238,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw4,5,0237,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw1,4,144,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Midday,Set2,Draw1,4,114,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Combined,Set1,Draw3,6,027,14,2,1,2,2,3,1,0,0,1,0,0,,,,
Combined,Set1,Draw3,5,2238,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Evening,Set1,Draw1,1,144,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw1,1,0055,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw1,1,0255,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Evening,Set1,Draw5,5,7788,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw5,5,003,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw3,4,348,14,1,1,2,2,0,1,0,0,1,0,0,2.0,3.0,,
Midday,Set2,Draw1,1,3468,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw6,6,344,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set1,Draw4,6,1477,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set2,Draw1,2,022,14,1,1,2,0,0,1,0,0,1,0,0,2.0,5.0,,
Evening,Set1,Draw1,3,025,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Combined,Set1,Draw6,6,447,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Evening,Set2,Draw1,1,1138,14,2,2,2,2,0,1,0,0,3,0,0,,,,
Combined,Set2,Draw1,2,0113,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,118,14,2,2,2,0,0,1,0,0,1,0,0,2.0,2.0,,
Combined,Set1,Draw2,4,0024,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,3,1247,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Evening,Set1,Draw6,7,234,14,2,1,1,0,3,1,0,0,1,0,0,,,,3.0
Combined,Set1,Draw4,4,004,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Combined,Set1,Draw4,4,024,14,1,1,1,0,0,1,0,0,1,0,0,2.0,3.0,,3.0
Midday,Set2,Draw1,4,266,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Midday,Set1,Draw5,6,002,14,2,1,2,0,3,1,0,0,1,0,0,,2.0,,
Evening,Set1,Draw4,6,0177,14,2,2,1,0,0,1,0,0,3,0,0,,3.0,,
Evening,Set1,Draw1,2,0245,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw2,2,113,14,1,1,2,0,0,1,0,0,1,0,0,2.0,2.0,,3.0
Midday,Set1,Draw1,3,2246,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Combined,Set1,Draw1,2,1378,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Midday,Set1,Draw1,7,122,14,2,2,2,0,0,1,0,0,1,0,0,,4.0,,
Evening,Set2,Draw1,1,0044,14,1,1,2,0,0,1,0,0,3,0,0,2.0,3.0,,
Midday,Set1,Draw3,4,138,14,2,2,2,2,0,1,0,0,1,0,0,,2.0,,
Midday,Set2,Draw1,1,2466,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
Midday,Set2,Draw1,1,2347,14,1,1,1,2,0,1,0,0,3,0,0,2.0,2.0,,
Combined,Set1,Draw6,6,2238,14,1,1,2,2,0,1,0,0,3,0,0,,,,3.0
Midday,Set2,Draw1,2,2466,14,1,1,1,0,0,1,0,0,3,0,0,2.0,4.0,,
