section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,447,31.0,21.0,14.0,1,3,1,0,0,0,0,3,6,6,straight|cov1|hp_repeat3|hot1|double_mirror|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain3,draw_chain3|hot1x1|vstrx3|dblmirrorx6
Combined,059,5.0,21.0,14.0,3,3,0,0,1,0,0,1,0,8,straight|cov1|mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov1|hp_repeat3|mirror|set_chain3,set_chain3|draw_chain3|col1x1|vstrx1
Combined,038899,14.0,20.5,15.5,1,2,1,0,2,0,0,2,0,3,boxed|cov2|hp_repeat2|mirror|hot1|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,0244,12.0,20.5,15.0,1,4,3,0,0,0,0,1,0,10,boxed|cov2|hp_repeat4|hot1|perm2|draw_chain4;boxed|cov2|hp_repeat4|hot1|perm2|draw_chain4,draw_chain4|hot1x3|vstrx1
Combined,399,34.0,20.5,13.5,1,2,1,0,2,0,0,3,3,3,straight|cov1|hp_repeat2|hot1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3|dblmirrorx3
Combined,225,10.0,20.5,13.0,3,1,0,0,0,0,0,0,6,6,straight|cov1|hp_repeat3|double_mirror|set_chain3;straight|cov1|hp_repeat3|double_mirror|set_chain3,set_chain3|draw_chain1|dblmirrorx6
Combined,22459,12.0,20.0,18.0,2,0,0,0,0,0,0,0,0,5,boxed|cov3|hp_repeat3|vstr2|mirror|perm2|set_chain2;boxed|cov3|hp_repeat2|vstr2|mirror|perm2|set_chain2,set_chain2
Combined,01168,8.0,20.0,18.0,1,2,1,0,0,0,0,0,0,5,boxed|cov3|hp_repeat3|vstr2|mirror|hot1|perm2|draw_chain2;boxed|cov3|hp_repeat3|vstr2|mirror|perm2|draw_chain2,draw_chain2|hot1x1
Combined,346889,24.0,20.0,16.0,1,1,0,1,1,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,22368,21.0,20.0,15.5,1,2,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Combined,0559,5.0,20.0,15.0,3,2,0,0,0,0,0,0,0,8,boxed|cov2|hp_repeat3|mirror|perm2|set_chain3;boxed|cov2|hp_repeat3|mirror|perm2|set_chain3,set_chain3|draw_chain2
Combined,226,20.0,20.0,13.0,1,3,0,1,0,0,0,3,4,4,straight|cov1|hp_repeat2|hot2|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|double_mirror|vtrac_straight|draw_chain2,draw_chain3|hot2x1|vstrx3|dblmirrorx4
Combined,1168,18.0,19.5,17.5,1,2,1,0,0,0,0,0,0,5,boxed|cov3|hp_repeat3|vstr2|mirror|hot1|perm2|hidden3v|draw_chain2;boxed|cov3|hp_repeat3|vstr2|mirror|perm2|hidden3v|draw_chain2,draw_chain2|hot1x1
Combined,0118,8.0,19.5,17.0,1,3,1,0,0,0,0,0,0,6,boxed|cov3|hp_repeat3|vstr2|hot1|perm2|draw_chain3;boxed|cov3|hp_repeat3|vstr2|perm2|draw_chain3,draw_chain3|hot1x1
Combined,00224,12.0,19.5,14.0,3,2,0,0,0,0,0,1,0,7,straight|cov1|hp_repeat3|set_chain3;straight|cov1|hp_repeat3|set_chain3,set_chain3|draw_chain2|vstrx1
Combined,0247,12.0,19.5,14.0,1,2,1,1,0,0,0,3,0,4,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x1|hot2x1|vstrx3
Combined,0229,12.0,19.5,14.0,2,1,0,1,0,0,0,2,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain2;straight|cov1|hp_repeat2|vtrac_straight|set_chain2,set_chain2|draw_chain1|hot2x1|vstrx2
Combined,0788,11.0,19.5,13.0,1,3,0,2,0,0,0,2,0,3,straight|cov1|hot2|vtrac_straight|draw_chain3;boxed|cov2|hot2|perm2|draw_chain3,draw_chain3|hot2x2|vstrx2
Combined,02455,12.0,19.0,16.0,2,0,1,0,0,0,0,0,0,2,boxed|cov3|mirror|hot1|perm3|set_chain2;boxed|cov2|mirror|perm2|set_chain2,set_chain2|hot1x1
Combined,23488,30.0,19.0,15.0,1,1,0,1,1,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,23889,30.0,19.0,15.0,1,1,0,1,1,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,007,3.0,19.0,15.0,2,1,0,0,0,0,0,1,2,2,straight|cov2|vstr2|double_mirror|vtrac_straight|set_chain2;straight|cov2|vstr2|double_mirror|set_chain2,set_chain2|draw_chain1|vstrx1|dblmirrorx2
Combined,0059,5.0,19.0,14.0,3,2,0,0,0,0,0,0,0,7,straight|cov1|hp_repeat3|mirror|set_chain3;straight|cov1|hp_repeat3|mirror|set_chain3,set_chain3|draw_chain2
Combined,4468,24.0,19.0,14.0,1,2,3,0,0,0,0,2,0,7,straight|cov1|hp_repeat4|hot1|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x3|vstrx2
Combined,02499,12.0,19.0,14.0,1,2,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,23499,30.0,19.0,14.0,1,2,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,039,14.0,19.0,13.5,2,1,0,1,0,0,0,2,0,4,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|set_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|set_chain2,set_chain2|draw_chain1|hot2x1|vstrx2
Combined,8899,33.0,19.0,13.5,1,2,1,0,2,0,0,3,0,3,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3
Combined,477,28.0,19.0,13.0,2,2,0,0,0,0,0,2,4,4,straight|cov1|hp_repeat2|double_mirror|vtrac_straight|set_chain2|draw_chain2;straight|cov1|double_mirror|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|vstrx2|dblmirrorx4
Combined,347,30.0,19.0,13.0,2,2,0,1,0,0,0,2,0,3,straight|cov1|hot2|vtrac_straight|set_chain2|draw_chain2;straight|cov1|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain2|hot2x1|vstrx2
Combined,299,31.0,19.0,12.0,1,3,1,0,2,0,0,1,4,4,straight|cov2|vstr2|double_mirror|draw_chain2;boxed|cov2|hp_repeat2|hot1|perm2|double_mirror|draw_chain2,draw_chain3|col1x2|hot1x1|vstrx1|dblmirrorx4
Combined,234889,30.0,18.5,15.0,1,1,0,1,1,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|col1x1|hot2x1
Combined,079,12.0,18.5,15.0,1,1,0,1,0,0,0,2,0,2,straight|cov2|hp_repeat2|vstr2|hot2|vtrac_straight;straight|cov1|hp_repeat2|vtrac_straight,draw_chain1|hot2x1|vstrx2
Combined,003,4.0,18.5,14.0,2,1,0,0,0,0,0,1,3,3,straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2;straight|cov2|hp_repeat2|vstr2|double_mirror|set_chain2,set_chain2|draw_chain1|vstrx1|dblmirrorx3
Combined,22455,12.0,18.5,14.0,3,1,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|set_chain3;straight|cov1|hp_repeat3|set_chain3,set_chain3|draw_chain1
Combined,2246,22.0,18.5,13.5,1,3,0,1,0,0,0,3,0,4,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain3|hot2x1|vstrx3
Combined,08899,14.0,18.5,13.5,1,2,1,0,2,0,0,2,0,3,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,027,10.0,18.5,13.0,1,2,1,1,0,0,0,3,0,4,straight|cov1|hp_repeat2|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|draw_chain2,draw_chain2|hot1x1|hot2x1|vstrx3
Combined,029,12.0,18.5,13.0,2,1,0,1,0,0,0,2,0,3,straight|cov1|hp_repeat2|hot2|vtrac_straight|set_chain2;straight|cov1|hp_repeat2|vtrac_straight|set_chain2,set_chain2|draw_chain1|hot2x1|vstrx2
Combined,0249,12.0,18.5,13.0,1,3,1,0,2,0,0,2,0,3,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain3|col1x2|hot1x1|vstrx2
Combined,2399,30.0,18.5,13.0,1,2,1,0,2,0,0,3,0,3,straight|cov1|hp_repeat2|hot1|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx3
Combined,0889,14.0,18.5,12.5,1,2,1,1,1,0,0,2,0,2,straight|cov1|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx2
Combined,078,11.0,18.5,12.0,1,3,0,2,0,0,0,2,0,3,straight|cov1|hot2|vtrac_straight|draw_chain3;boxed|cov2|hot2|perm2|draw_chain3,draw_chain3|hot2x2|vstrx2
Combined,011668,8.0,18.0,17.0,1,2,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|draw_chain2;straight|cov2|vstr2|mirror|draw_chain2,draw_chain2
Combined,36688,23.0,18.0,16.5,1,1,0,0,1,0,0,0,0,1,boxed|cov3|mirror|dom_last|perm3|hidden3v,draw_chain1|col1x1
Combined,0022459,12.0,18.0,16.0,2,0,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|perm2|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2
Combined,0022559,12.0,18.0,16.0,2,0,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|perm2|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2
Combined,14468,24.0,18.0,15.0,1,1,2,0,0,0,0,1,0,4,straight|cov1|hp_repeat4|mirror|hot1|vtrac_straight;straight|cov1|hp_repeat4|mirror|hot1,draw_chain1|hot1x2|vstrx1
Combined,0079,12.0,18.0,15.0,2,1,0,0,0,0,0,1,0,2,straight|cov2|vstr2|vtrac_straight|set_chain2;straight|cov1|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,2348,30.0,18.0,14.0,1,1,0,1,1,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,34788,30.0,18.0,14.0,1,2,0,1,0,0,0,2,0,2,straight|cov1|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Combined,2236,21.0,18.0,13.5,1,2,0,1,0,0,0,3,0,3,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx3
Combined,144,25.0,18.0,13.0,1,1,2,0,0,0,0,1,4,4,straight|cov1|hp_repeat4|hot1|double_mirror|vtrac_straight;straight|cov1|hp_repeat4|hot1|double_mirror,draw_chain1|hot1x2|vstrx1|dblmirrorx4
Combined,689,24.0,18.0,13.0,1,3,0,1,1,0,0,1,0,4,straight|cov1|hot2|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|draw_chain2,draw_chain3|col1x1|hot2x1|vstrx1
Combined,2499,31.0,18.0,13.0,1,2,1,0,2,0,0,2,0,2,straight|cov1|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,11668,18.0,17.5,16.5,1,2,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|draw_chain2;boxed|cov3|vstr2|mirror|perm2|hidden3v|draw_chain2,draw_chain2
Combined,188,23.0,17.5,14.5,1,2,0,0,0,0,0,1,3,3,boxed|cov3|hp_repeat2|vstr2|perm2|hidden3v|double_mirror|draw_chain2;boxed|cov2|hp_repeat2|perm2|hidden3v|double_mirror|draw_chain2,draw_chain2|vstrx1|dblmirrorx3
Combined,23489,30.0,17.5,14.0,1,1,0,1,1,0,0,0,0,1,boxed|cov2|mirror|hot2|perm2,draw_chain1|col1x1|hot2x1
Combined,2255,10.0,17.5,13.0,3,1,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|set_chain3;straight|cov1|hp_repeat3|set_chain3,set_chain3|draw_chain1
Combined,2245,12.0,17.5,13.0,3,1,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|set_chain3;straight|cov1|hp_repeat3|set_chain3,set_chain3|draw_chain1
Combined,0899,14.0,17.5,12.5,1,2,1,0,2,0,0,2,0,3,boxed|cov2|hp_repeat2|hot1|perm2|hidden3v|draw_chain2;straight|cov1|hp_repeat2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,089,14.0,17.5,11.5,1,2,1,1,1,0,0,2,0,2,straight|cov1|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x1|hot1x1|hot2x1|vstrx2
Combined,1688,18.0,17.0,15.5,1,2,0,0,0,0,0,1,0,3,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|draw_chain2;straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2,draw_chain2|vstrx1
Combined,2259,12.0,17.0,15.0,2,0,0,0,0,0,0,0,0,5,straight|cov2|hp_repeat3|vstr2|set_chain2;straight|cov2|hp_repeat2|vstr2|set_chain2,set_chain2
Combined,022459,12.0,17.0,15.0,2,0,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|perm2|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2
Combined,022559,12.0,17.0,15.0,2,0,0,0,0,0,0,0,0,5,boxed|cov2|hp_repeat3|mirror|perm2|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2
Combined,02,,17.0,15.0,1,0,1,0,1,0,0,0,0,1,boxed|cov4|vstr2|hot1|dom_pair|perm2,col1x1|hot1x1
Combined,001559,9.0,17.0,14.0,2,2,0,0,0,0,0,0,0,5,straight|cov1|hp_repeat2|mirror|set_chain2|draw_chain2;straight|cov1|hp_repeat2|mirror|set_chain2|draw_chain2,set_chain2|draw_chain2
Combined,02447,12.0,17.0,14.0,1,2,1,0,0,0,0,2,0,3,straight|cov1|hp_repeat2|mirror|hot1|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot1x1|vstrx2
Combined,3478,30.0,17.0,13.0,1,2,0,1,0,0,0,2,0,2,straight|cov1|mirror|hot2|vtrac_straight|draw_chain2;straight|cov1|mirror|vtrac_straight|draw_chain2,draw_chain2|hot2x1|vstrx2
Combined,0125,7.0,17.0,12.0,2,2,2,0,0,0,0,0,0,3,straight|cov1|mirror|hot1|set_chain2|draw_chain2;straight|cov1|mirror|hot1|set_chain2,set_chain2|draw_chain2|hot1x2
Combined,0699,9.0,17.0,12.0,1,2,1,0,2,0,0,2,0,2,straight|cov1|hot1|vtrac_straight|draw_chain2;straight|cov1|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot1x1|vstrx2
Combined,1668,18.0,16.5,15.5,1,2,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|vstr2|mirror|perm2|hidden3v|draw_chain2;boxed|cov3|vstr2|mirror|perm2|hidden3v|draw_chain2,draw_chain2
Combined,003559,14.0,16.5,14.5,2,0,0,0,0,0,0,0,0,3,boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2;boxed|cov2|hp_repeat2|mirror|perm2|hidden3v|set_chain2,set_chain2
Combined,03889,14.0,16.5,13.5,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx1
Combined,00348,14.0,16.5,13.5,2,1,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2;straight|cov1|mirror|hidden3v|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,03899,14.0,16.5,13.5,1,1,1,0,1,0,0,1,0,1,straight|cov1|mirror|hot1|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx1
Combined,269,22.0,16.5,12.5,1,1,0,1,1,0,0,1,0,1,straight|cov1|hot2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot2x1|vstrx1
Combined,045,5.0,16.5,12.0,2,0,2,0,0,0,0,1,0,2,straight|cov1|mirror|hot1|vtrac_straight|set_chain2;straight|cov1|mirror|hot1|set_chain2,set_chain2|hot1x2|vstrx1
Combined,01688,8.0,16.0,15.0,1,1,0,0,0,0,0,1,0,1,straight|cov2|vstr2|mirror|vtrac_straight,draw_chain1|vstrx1
Combined,1367788,21.0,16.0,14.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Combined,00245,12.0,16.0,13.0,2,0,1,0,0,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|hot1x1
Combined,00255,3.0,16.0,13.0,2,0,1,0,0,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2|set_chain2;boxed|cov2|mirror|perm2|set_chain2,set_chain2|hot1x1
Combined,00155,2.0,16.0,13.0,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2|draw_chain2
Combined,1448,24.0,16.0,13.0,1,1,2,0,0,0,0,1,0,4,straight|cov1|hp_repeat4|hot1|vtrac_straight;straight|cov1|hp_repeat4|hot1,draw_chain1|hot1x2|vstrx1
Combined,4478,30.0,16.0,13.0,1,2,1,0,0,0,0,2,0,4,straight|cov1|hp_repeat3|hot1|vtrac_straight|draw_chain2;straight|cov1|hp_repeat3|draw_chain2,draw_chain2|hot1x1|vstrx2
Combined,02788,11.0,16.0,13.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Combined,2688,21.0,16.0,12.5,1,1,0,1,0,0,0,2,0,2,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|hot2x1|vstrx2
Combined,138,23.0,16.0,12.5,2,2,0,0,0,0,0,1,0,3,straight|cov1|mirror|hidden3v|vtrac_straight|set_chain2|draw_chain2;straight|cov1|mirror|hidden3v|set_chain2|draw_chain2,set_chain2|draw_chain2|vstrx1
Combined,0399,14.0,16.0,12.5,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight;straight|cov1|hp_repeat2|hidden3v|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,015,2.0,16.0,11.0,2,2,2,0,0,0,0,0,0,3,straight|cov1|mirror|hot1|set_chain2|draw_chain2;straight|cov1|mirror|hot1|set_chain2,set_chain2|draw_chain2|hot1x2
Combined,2245599,12.0,15.5,15.0,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror,draw_chain1
Combined,3447788,30.0,15.5,14.0,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2|vstrx1
Combined,0358899,14.0,15.5,13.5,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,001558,8.0,15.5,13.0,2,1,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|set_chain2;straight|cov1|hp_repeat2|mirror|set_chain2,set_chain2|draw_chain1
Combined,017,7.0,15.5,12.0,1,3,1,0,0,0,0,2,0,6,boxed|cov2|hp_repeat3|hot1|perm2|draw_chain3;boxed|cov2|hp_repeat3|perm2|draw_chain3,draw_chain3|hot1x1|vstrx2
Combined,6889,24.0,15.5,12.0,1,1,0,1,1,0,0,0,0,1,boxed|cov2|hot2|perm2,draw_chain1|col1x1|hot2x1
Combined,0299,12.0,15.5,12.0,1,1,1,0,1,0,0,2,0,2,straight|cov1|hp_repeat2|hot1|vtrac_straight;straight|cov1|hp_repeat2|vtrac_straight,draw_chain1|col1x1|hot1x1|vstrx2
Combined,178,21.0,15.5,11.5,1,3,1,0,0,0,0,3,0,3,straight|cov1|hot1|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hidden3v|vtrac_straight|draw_chain3,draw_chain3|hot1x1|vstrx3
Combined,266,17.0,15.5,10.5,1,3,0,0,1,0,0,1,4,4,straight|cov1|hidden3v|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|hidden3v|double_mirror|draw_chain2,draw_chain3|col1x1|vstrx1|dblmirrorx4
Combined,24559,12.0,15.0,14.0,1,2,0,0,0,0,0,0,0,2,straight|cov2|vstr2|mirror|draw_chain2;straight|cov2|vstr2|mirror|draw_chain2,draw_chain2
Combined,2445,12.0,15.0,14.0,1,2,0,0,0,0,0,0,0,3,boxed|cov3|hp_repeat2|vstr2|perm2|draw_chain2;boxed|cov3|vstr2|perm2|draw_chain2,draw_chain2
Combined,00799,12.0,15.0,14.0,1,1,0,0,0,0,0,1,0,1,straight|cov2|vstr2|vtrac_straight,draw_chain1|vstrx1
Combined,136788,21.0,15.0,13.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Combined,367788,21.0,15.0,13.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;straight|cov1|mirror|hidden3v|draw_chain2,draw_chain2|vstrx1
Combined,167788,21.0,15.0,13.5,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|hidden3v|vtrac_straight|draw_chain2;boxed|cov2|mirror|perm2|hidden3v|draw_chain2,draw_chain2|vstrx1
Combined,3668899,24.0,15.0,13.0,1,1,0,0,1,0,0,1,0,1,straight|cov1|mirror|vtrac_straight,draw_chain1|col1x1|vstrx1
Combined,0255,3.0,15.0,12.0,2,0,1,0,0,0,0,0,0,2,boxed|cov2|mirror|hot1|perm2|set_chain2;boxed|cov2|mirror|perm2|set_chain2,set_chain2|hot1x1
Combined,00455,5.0,15.0,12.0,2,0,1,0,0,0,0,0,0,2,straight|cov1|mirror|hot1|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|hot1x1
Combined,0014,9.0,15.0,12.0,2,2,0,0,0,0,0,0,0,6,boxed|cov2|hp_repeat3|perm2|set_chain2;boxed|cov2|hp_repeat3|perm2|set_chain2,set_chain2|draw_chain2
Combined,0015,2.0,15.0,12.0,2,2,0,0,0,0,0,0,0,6,straight|cov1|hp_repeat3|mirror|set_chain2;straight|cov1|hp_repeat3|mirror|set_chain2,set_chain2|draw_chain2
Combined,0278,11.0,15.0,12.0,1,1,0,1,0,0,0,1,0,1,straight|cov1|mirror|hot2|vtrac_straight,draw_chain1|hot2x1|vstrx1
Combined,0138,8.0,15.0,12.0,2,1,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,0038,4.0,15.0,12.0,2,1,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|set_chain2;straight|cov1|mirror|set_chain2,set_chain2|draw_chain1|vstrx1
Combined,248,30.0,15.0,11.0,1,1,1,1,0,0,0,1,0,2,straight|cov1|hp_repeat2|hot2|vtrac_straight;straight|cov1|hp_repeat2|hot1,draw_chain1|hot1x1|hot2x1|vstrx1
Combined,189,24.0,15.0,11.0,2,3,0,0,0,0,0,1,0,4,straight|cov1|vtrac_straight|set_chain2|draw_chain2;straight|cov1|set_chain2|draw_chain2,set_chain2|draw_chain3|vstrx1
Combined,066,6.0,15.0,10.0,1,3,0,0,1,0,0,1,4,4,straight|cov1|double_mirror|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|double_mirror|draw_chain2,draw_chain3|col1x1|vstrx1|dblmirrorx4
Combined,225599,12.0,14.5,14.0,1,1,0,0,0,0,0,0,0,1,boxed|cov3|vstr2|perm2,draw_chain1
Combined,224599,12.0,14.5,14.0,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror,draw_chain1
Combined,244559,12.0,14.5,14.0,1,1,0,0,0,0,0,0,0,1,straight|cov2|vstr2|mirror,draw_chain1
Combined,0038899,14.0,14.5,13.5,1,1,0,0,0,0,0,1,0,1,straight|cov1|mirror|hidden3v|vtrac_straight,draw_chain1|vstrx1
Combined,22499,31.0,14.5,13.0,1,2,0,0,0,0,0,1,0,2,straight|cov2|vstr2|mirror;straight|cov1|mirror|vtrac_straight,draw_chain2|vstrx1
Combined,114468,24.0,14.5,13.0,1,1,1,0,0,0,0,0,0,3,straight|cov1|hp_repeat3|mirror|hot1;straight|cov1|hp_repeat3|mirror,draw_chain1|hot1x1
Combined,344688,24.0,14.5,13.0,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2|vstrx1
Combined,344788,30.0,14.5,13.0,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2|vstrx1
Combined,344778,30.0,14.5,13.0,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight|draw_chain2;straight|cov1|mirror|draw_chain2,draw_chain2|vstrx1
Combined,0022499,12.0,14.5,13.0,1,2,0,0,0,0,0,1,0,2,straight|cov1|mirror|vtrac_straight;straight|cov1|mirror,draw_chain2|vstrx1
Combined,03559,14.0,14.5,12.5,2,0,0,0,0,0,0,0,0,3,straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2;straight|cov1|hp_repeat2|mirror|hidden3v|set_chain2,set_chain2
