area,col,degenerate.empty,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,5,0,Draw1,224,0,0,1,224,224,T,5,5,1.0,own,1,0,0,0,3.0,0.5,0.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,2,29,Set2,0,0,0,1.0,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,5,0,Draw1,224,0,0,1,224,224,T,5,5,1.0,combined,1,0,0,0,3.0,0.5,0.0,0,0,4,100.0,0,0,0.27777777777777773,1,1,Combined,2,57,Set2,0,0,0,1.0,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,0
LS1,7,0,Draw1,224,0,0,1,224,224,A,2,2,0.8333333333333334,own,1,0,0,1,3.0,0.5,1.0,0,1,8,100.0,0,0,0.3,4,2,Combined,4,29,Set1,0,0,0,0.5,0.375,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,2,1,1,2,3.0,2,derived_from_DR,35,0.7274368231046932,1
LS1,7,0,Draw1,224,0,0,1,224,224,A,4,4,0.8333333333333334,combined,1,0,0,1,3.0,0.5,2.0,0,1,8,100.0,0,0,0.5,3,2,Combined,6,57,Set1,0,0,0,0.5,0.375,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,3,1,1,3,1.8,3,derived_from_DR,35,0.7274368231046932,1
LS1,7,1,Draw1,,0,0,0,,,B,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,7.0,0,1,8,89.39285714285715,0,0,0.3,3,2,Combined,8,10,Set1,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.7142857142857142,2,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,B,4,4,0.8333333333333334,combined,0,0,0,0,0.0,0.0,7.0,0,1,8,100.0,0,0,0.47222222222222215,2,2,Combined,7,10,Set1,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,C,2,2,0.8333333333333334,own,1,0,0,0,0.0,0.0,4.0,0,1,8,87.44444444444443,0,0,0.2222222222222222,3,1,Combined,5,6,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,C,4,4,0.8333333333333334,combined,1,0,0,0,0.0,0.0,8.0,0,1,8,100.0,0,0,0.19444444444444442,2,1,Combined,6,10,Set1,0,0,0,0.3333333333333333,0.375,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.4,1,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,D,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,5.0,0,1,8,70.33333333333333,0,0,0.0,3,1,Combined,7,8,Set1,0,0,0,0.3333333333333333,0.125,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,D,4,4,0.8333333333333334,combined,0,0,0,0,0.0,0.0,8.0,0,1,8,100.0,0,0,0.16666666666666666,2,1,Combined,7,11,Set1,0,0,0,0.25,0.375,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,1
LS1,7,1,Draw1,,0,0,0,,,E,2,2,0.8333333333333334,own,0,0,0,1,0.0,0.0,10.0,0,1,8,67.3560606060606,0,0,0.6666666666666666,5,3,Combined,12,16,Set1,0,0,0,0.25,0.375,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,5,1.0909090909090908,5,derived_from_DR,,0.0,0
LS1,7,1,Draw1,,0,0,0,,,E,4,4,0.8333333333333334,combined,0,0,0,1,0.0,0.0,13.0,0,1,8,100.0,0,0,0.47222222222222215,4,3,Combined,10,18,Set1,0,0,0,0.25,0.25,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,4,1.3333333333333333,4,derived_from_DR,,0.0,1
LS1,7,0,Draw1,224,0,0,1,224,224,T,2,2,0.8333333333333334,own,1,0,0,0,3.0,0.5,1.0,0,1,8,100.0,0,0,0.3333333333333333,3,1,Combined,3,29,Set1,0,0,0,0.5,0.375,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,4.5,1,derived_from_DR,35,0.7274368231046932,1
LS1,7,0,Draw1,224,0,0,1,224,224,T,4,4,0.8333333333333334,combined,1,0,0,0,3.0,0.5,2.0,0,1,8,100.0,0,0,0.19444444444444442,2,1,Combined,4,57,Set1,0,0,0,0.5,0.375,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,1
LS1,6,0,Draw1,224,0,0,1,224,224,A,4,4,1.0,own,1,0,0,1,3.0,0.5,1.0,0,1,6,100.0,0,0,0.20000000000000004,2,1,Combined,4,29,Set1,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,2,1,1,2,2.0,2,derived_from_DR,35,0.7274368231046932,1
LS1,6,0,Draw1,224,0,0,1,224,224,A,5,5,1.0,combined,1,0,0,1,3.0,0.5,2.0,0,1,6,100.0,0,0,0.3,3,1,Combined,6,57,Set1,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,3,1,1,3,1.2,3,derived_from_DR,35,0.7274368231046932,1
LS1,6,1,Draw1,,0,0,0,,,B,4,4,1.0,own,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.2333333333333333,2,1,Combined,7,10,Set1,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,B,5,5,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.27777777777777773,2,1,Combined,7,10,Set1,0,0,0,0.25,0.5,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,C,4,4,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.19444444444444442,1,1,Combined,5,6,Set1,0,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,8.0,0,1,6,100.0,0,0,0.19444444444444442,1,1,Combined,6,10,Set1,0,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,D,4,4,1.0,own,1,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.13333333333333333,1,1,Combined,7,8,Set1,0,0,0,0.25,0.5,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,9.0,0,1,6,100.0,0,0,0.13333333333333333,1,1,Combined,7,11,Set1,0,0,0,0.25,0.5,Connecticut4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,1
LS1,6,1,Draw1,,0,0,0,,,E,4,4,1.0,own,0,0,0,0,0.0,0.0,13.0,0,1,6,100.0,0,0,0.20000000000000004,2,2,Combined,12,16,Set1,0,0,0,0.2,0.5,Connecticut4,1,0,0,1,2,0,0,0,0,0,0,0,0,2,1,1,2,0.8181818181818182,2,derived_from_DR,,0.0,0
LS1,6,1,Draw1,,0,0,0,,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,15.0,0,1,6,100.0,0,0,0.2333333333333333,2,2,Combined,10,18,Set1,0,0,0,0.16666666666666666,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,1
LS1,6,0,Draw1,224,0,0,1,224,224,T,4,4,1.0,own,1,0,0,0,3.0,0.5,1.0,0,1,6,100.0,0,0,0.2333333333333333,1,1,Combined,3,29,Set1,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,1,1,1,1,3.0,1,derived_from_DR,35,0.7274368231046932,1
LS1,6,0,Draw1,224,0,0,1,224,224,T,5,5,1.0,combined,1,0,0,0,3.0,0.5,2.0,0,1,6,100.0,0,0,0.2333333333333333,1,1,Combined,4,57,Set1,0,0,0,0.5,0.5,Connecticut4,1,3,2,1,1,1,3,0,0,1,2,0,1,1,1,1,1,2.0,1,derived_from_DR,35,0.7274368231046932,1
LS1,5,0,Draw1,224,0,0,0,224*,224,A,3,3,0.8333333333333334,own,1,0,0,2,3.0,0.5,0.0,0,1,7,100.0,0,0,0.1111111111111111,4,3,Combined,4,29,Set1,0,0,0,1.0,0.3333333333333333,Connecticut4,0,4,3,0,0,1,4,0,0,0,3,0,0,3,1,1,3,2.0,3,derived_from_DR,35,0.7274368231046932,1
LS1,5,0,Draw1,224,0,0,0,224*,224,A,3,3,0.6666666666666666,combined,1,0,0,2,3.0,0.5,0.0,0,1,7,97.23718411552346,0,0,0.3333333333333333,5,2,Combined,6,57,Set1,0,0,0,1.0,0.3333333333333333,Connecticut4,0,4,3,0,0,1,4,0,0,0,3,0,0,5,0,0,5,1.2,5,derived_from_DR,35,0.7274368231046932,1
LS1,5,1,Draw1,,1,0,0,*,,B,3,3,0.8333333333333334,own,1,0,0,1,0.0,0.0,7.0,0,1,7,100.0,0,0,0.2222222222222222,2,1,Combined,8,29,Set1,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,0,1,1,1,2,1,1,1,0,0,1,1,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,B,3,3,0.6666666666666666,combined,1,0,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.2222222222222222,3,1,Combined,7,57,Set1,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,C,3,3,0.8333333333333334,own,1,0,0,1,0.0,0.0,3.0,0,1,7,100.0,0,0,0.3333333333333333,2,1,Combined,5,29,Set1,0,0,0,0.5,0.16666666666666666,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,C,3,3,0.6666666666666666,combined,1,0,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.3333333333333333,3,1,Combined,6,57,Set1,0,0,0,0.5,0.16666666666666666,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,D,3,3,0.8333333333333334,own,1,0,0,1,0.0,0.0,5.0,0,1,7,100.0,0,0,0.27777777777777773,2,1,Combined,7,29,Set1,0,0,0,0.3333333333333333,0.16666666666666666,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,D,3,3,0.6666666666666666,combined,1,0,0,1,0.0,0.0,7.0,0,1,7,100.0,0,0,0.27777777777777773,3,1,Combined,7,57,Set1,0,0,0,0.3333333333333333,0.16666666666666666,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,1
LS1,5,1,Draw1,,1,0,0,*,,E,3,3,0.8333333333333334,own,0,0,0,3,0.0,0.0,8.0,0,1,7,100.0,0,0,0.1111111111111111,7,1,Combined,12,29,Set1,0,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,1,1,1,1,1,1,1,0,0,1,1,0,7,0,0,7,0.8181818181818182,7,derived_from_DR,,0.0,0
LS1,5,1,Draw1,,1,0,0,*,,E,3,3,0.6666666666666666,combined,0,0,0,3,0.0,0.0,13.0,0,1,7,90.94444444444446,0,0,0.2222222222222222,4,1,Combined,13,57,Set1,0,0,0,0.25,0.3333333333333333,Connecticut4,1,1,1,1,4,1,1,1,0,0,1,1,0,4,0,0,4,0.75,4,derived_from_DR,,0.0,1
LS1,5,0,Draw1,22,0,0,1,22*,22,T,3,3,0.8333333333333334,own,1,0,0,1,1.0,0.5,0.0,0,1,7,100.0,0,0,0.27777777777777773,2,1,Combined,3,29,Set1,0,0,0,1.0,0.16666666666666666,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,2,1,1,2,3.5,2,derived_from_DR,3,1.0,1
LS1,5,0,Draw1,22,0,0,1,22*,22,T,3,3,0.6666666666666666,combined,1,0,0,1,1.0,0.5,0.0,0,1,7,100.0,0,0,0.27777777777777773,3,1,Combined,4,57,Set1,0,0,0,1.0,0.16666666666666666,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,3,1,1,3,2.3333333333333335,3,derived_from_DR,3,1.0,1
LS2,3,0,Draw4,3377,0,0,0,3377,3377,A,2,2,0.8333333333333334,own,0,4,0,2,6.0,0.5,3.0,0,1,7,74.02668901495618,0,0,0.39999999999999997,4,2,Midday,8,29,Set1,1,0,0,0.5,0.42857142857142855,Connecticut4,0,4,2,1,2,1,4,0,0,0,2,0,1,4,0,0,4,0.8571428571428571,4,derived_from_DR,34,0.24819494584837545,0
LS2,3,1,Draw4,,0,0,0,,,A,3,3,1.0,combined,0,4,0,2,0.0,0.0,11.0,0,1,7,90.63095238095237,0,0,0.6666666666666666,3,2,Midday,10,14,Set1,1,0,0,0.25,0.42857142857142855,Connecticut4,1,0,0,1,3,0,0,0,0,0,0,0,0,2,1,1,2,1.1111111111111112,2,derived_from_DR,,0.0,0
LS2,3,0,Draw4,77,0,1,0,77,77,B,2,2,0.8333333333333334,own,1,2,0,0,1.0,0.5,5.0,0,1,7,100.0,0,0,0.47222222222222215,2,1,Midday,5,29,Set1,1,0,0,0.5,0.2857142857142857,Connecticut4,0,2,1,1,1,1,2,0,1,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,3,1.0,0
LS2,3,1,Draw4,,0,0,0,,,B,3,3,1.0,combined,1,2,0,0,0.0,0.0,6.0,0,1,7,100.0,0,0,0.47222222222222215,3,1,Midday,7,9,Set1,1,0,0,0.3333333333333333,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.6666666666666667,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,C,2,2,0.8333333333333334,own,1,0,0,0,0.0,0.0,6.0,0,1,7,95.90873015873014,0,0,0.37222222222222223,2,1,Midday,5,8,Set1,1,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,5.0,0,1,7,100.0,0,0,0.37222222222222223,3,1,Midday,5,7,Set1,1,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,derived_from_DR,,0.0,0
LS2,3,0,Draw4,7,1,0,0,7,7,D,2,2,0.8333333333333334,own,0,1,0,0,1.0,0.5,5.0,0,1,7,100.0,0,0,0.39999999999999997,2,2,Midday,6,29,Set1,1,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,0,1,1,1,0,1,1,1,0,0,1,1,0,2,1,1,2,1.8,2,derived_from_DR,3,1.0,0
LS2,3,1,Draw4,,0,0,0,,,D,3,3,1.0,combined,0,1,0,0,0.0,0.0,6.0,0,1,7,96.05952380952377,0,0,0.4166666666666667,3,2,Midday,7,9,Set1,1,0,0,0.3333333333333333,0.2857142857142857,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.6666666666666667,2,derived_from_DR,,0.0,0
LS2,3,0,Draw4,277,0,0,1,277,277,E,2,2,0.8333333333333334,own,0,3,0,0,3.0,0.5,5.0,0,1,7,100.0,0,0,0.4666666666666666,5,2,Midday,6,29,Set1,1,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,1,3,2,1,0,1,3,0,0,1,2,0,1,2,1,1,2,1.4,2,derived_from_DR,3,1.0,0
LS2,3,1,Draw4,,0,0,0,,,E,3,3,1.0,combined,0,3,0,0,0.0,0.0,11.0,0,1,7,100.0,0,0,0.47222222222222215,4,2,Midday,11,14,Set1,1,0,0,0.2,0.2857142857142857,Connecticut4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.0,2,derived_from_DR,,0.0,0
LS2,3,0,Draw4,77,0,1,0,77,77,T,2,2,0.8333333333333334,own,1,2,0,0,1.0,0.5,6.0,0,1,7,100.0,0,0,0.37222222222222223,2,1,Midday,5,29,Set1,1,0,0,0.3333333333333333,0.42857142857142855,Connecticut4,0,2,1,1,0,1,2,0,1,0,1,1,0,1,1,1,1,2.0,1,derived_from_DR,3,1.0,0
LS2,3,1,Draw4,,0,0,0,,,T,3,3,1.0,combined,1,2,0,0,0.0,0.0,12.0,0,1,7,100.0,0,0,0.37222222222222223,3,1,Midday,7,14,Set1,1,0,0,0.25,0.42857142857142855,Connecticut4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.6666666666666667,1,derived_from_DR,,0.0,0
LS2,1,0,Draw6,3377,0,0,0,3377*,3377,A,5,5,0.5,own,0,4,0,1,6.0,0.5,0.0,0,1,7,100.0,0,0,0.16666666666666666,7,5,Midday,8,29,Set1,1,0,0,1.0,0.3333333333333333,Connecticut4,0,5,3,0,0,1,5,0,0,0,3,0,0,7,0,0,7,0.7142857142857143,7,derived_from_DR,34,0.24819494584837545,0
LS2,1,1,Draw6,,1,0,0,*,,A,3,3,0.5,combined,0,4,0,1,0.0,0.0,7.0,0,1,7,100.0,1,1,1.0,9,3,Midday,10,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,6,0,0,6,1.0,6,derived_from_DR,,0.0,0
LS2,1,0,Draw6,77,0,0,1,77*,77,B,5,5,0.5,own,0,2,0,2,1.0,0.5,3.0,0,1,7,100.0,0,0,0.2222222222222222,5,4,Midday,8,29,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,1,3,2,1,2,1,3,0,0,1,2,0,1,4,0,0,4,1.0,4,derived_from_DR,3,1.0,0
LS2,1,1,Draw6,,1,0,0,*,,B,3,3,0.5,combined,0,2,0,2,0.0,0.0,2.0,0,1,7,100.0,0,0,0.5555555555555555,6,2,Midday,9,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,6,0,0,6,1.125,6,derived_from_DR,,0.0,0
LS2,1,1,Draw6,,1,0,0,*,,C,5,5,0.5,own,1,0,0,0,0.0,0.0,6.0,0,1,7,100.0,0,0,0.3333333333333333,3,1,Midday,8,29,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,0,1,1,0,5,1,1,1,0,0,1,1,0,1,1,1,1,1.2857142857142858,1,derived_from_DR,,0.0,0
LS2,1,1,Draw6,,1,0,0,*,,C,3,3,0.5,combined,1,0,0,0,0.0,0.0,5.0,0,1,7,100.0,0,0,0.6666666666666666,3,1,Midday,7,57,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,0,1,1,0,4,1,1,1,0,0,1,1,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS2,1,0,Draw6,7,0,1,0,7*,7,D,5,5,0.5,own,1,1,0,1,1.0,0.5,4.0,0,1,7,100.0,0,0,0.2222222222222222,5,3,Midday,8,29,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,0,2,2,1,3,1,2,0,1,0,2,0,1,3,1,1,3,1.1428571428571428,3,derived_from_DR,3,1.0,0
LS2,1,1,Draw6,,1,0,0,*,,D,3,3,0.5,combined,1,1,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.5555555555555555,4,2,Midday,9,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,0,1,1,1,3,1,1,1,0,0,1,1,0,2,1,1,2,1.125,2,derived_from_DR,,0.0,0
LS2,1,0,Draw6,277,0,0,0,277*,277,E,5,5,0.5,own,0,3,0,3,3.0,0.5,3.0,0,1,7,100.0,0,0,0.2222222222222222,7,4,Midday,8,29,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,0,4,3,0,2,1,4,0,0,0,3,0,0,4,0,0,4,0.8571428571428571,4,derived_from_DR,3,1.0,0
LS2,1,1,Draw6,,1,0,0,*,,E,3,3,0.5,combined,0,3,0,3,0.0,0.0,6.0,0,1,7,100.0,0,0,0.2222222222222222,10,7,Midday,13,57,Set1,1,0,0,0.25,0.3333333333333333,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,7,0,0,7,0.75,7,derived_from_DR,,0.0,0
LS2,1,0,Draw6,77,0,0,1,77*,77,T,5,5,0.5,own,1,2,0,0,1.0,0.5,6.0,0,1,7,100.0,0,0,0.3333333333333333,3,1,Midday,8,29,Set1,1,0,0,0.5,0.3333333333333333,Connecticut4,1,3,2,1,5,1,3,0,0,1,2,0,1,1,1,1,1,1.0,1,derived_from_DR,3,1.0,0
LS2,1,1,Draw6,,1,0,0,*,,T,3,3,0.5,combined,1,2,0,0,0.0,0.0,12.0,0,1,7,100.0,0,0,0.6666666666666666,3,1,Midday,9,57,Set1,1,0,0,0.3333333333333333,0.3333333333333333,Connecticut4,1,1,1,1,4,1,1,1,0,0,1,1,0,1,1,1,1,1.125,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,A,6,6,1.0,own,0,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.39999999999999997,4,2,Evening,8,8,Set1,1,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,A,3,3,1.0,combined,0,0,0,0,0.0,0.0,11.0,0,1,6,100.0,0,0,0.6666666666666666,3,2,Evening,8,14,Set1,1,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,B,6,6,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.47222222222222215,2,1,Evening,6,7,Set1,1,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,B,3,3,1.0,combined,1,0,0,0,0.0,0.0,7.0,0,1,6,100.0,0,0,0.47222222222222215,3,1,Evening,7,9,Set1,1,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,C,6,6,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.37222222222222223,2,1,Evening,6,7,Set1,1,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.37222222222222223,3,1,Evening,5,6,Set1,1,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.25,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,D,6,6,1.0,own,0,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.39999999999999997,2,2,Evening,7,7,Set1,1,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,D,3,3,1.0,combined,0,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.4166666666666667,3,2,Evening,8,8,Set1,1,0,0,0.25,0.3333333333333333,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,E,6,6,1.0,own,0,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.4666666666666666,5,2,Evening,7,7,Set1,1,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,E,3,3,1.0,combined,0,0,0,0,0.0,0.0,6.0,0,1,6,100.0,0,0,0.47222222222222215,4,2,Evening,9,9,Set1,1,0,0,0.2,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.125,2,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,T,6,6,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.37222222222222223,2,1,Evening,6,7,Set1,1,0,0,0.3333333333333333,0.5,Connecticut4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.8,1,derived_from_DR,,0.0,0
LS2,3,1,Draw4,,0,0,0,,,T,3,3,1.0,combined,1,0,0,0,0.0,0.0,12.0,0,1,6,100.0,0,0,0.37222222222222223,3,1,Evening,7,14,Set1,1,0,0,0.25,0.5,Connecticut4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS2,1,1,Draw6,,1,0,0,*,,A,5,5,0.3333333333333333,own,0,0,0,3,0.0,0.0,1.0,0,1,8,100.0,0,0,0.16666666666666666,7,5,Evening,8,29,Set1,1,0,0,0.5,0.14285714285714285,Connecticut4,1,1,1,1,0,1,1,1,0,0,1,1,0,6,0,0,6,1.4285714285714286,6,derived_from_DR,,0.0,0
